,index,font_name,char,char_id,style,style_id,x_min,x_max,y_min,y_max,contour_max,order_max,split
21226,21226,Glegoo-Bold.ttf,K,10,SERIF,3,66,640,0,730,1,30,train
21227,21227,Glegoo-Bold.ttf,L,11,SERIF,3,66,516,0,730,1,15,train
21228,21228,Glegoo-Bold.ttf,M,12,SERIF,3,66,861,0,730,1,26,train
21229,21229,Glegoo-Bold.ttf,N,13,SERIF,3,66,733,0,730,1,21,train
21230,21230,Glegoo-Bold.ttf,O,14,SERIF,3,52,633,-14,744,2,28,train
21231,21231,Glegoo-Bold.ttf,P,15,SERIF,3,66,572,0,730,2,23,train
21232,21232,Glegoo-Bold.ttf,Q,16,SERIF,3,52,623,-180,744,2,27,train
21233,21233,Glegoo-Bold.ttf,R,17,SERIF,3,66,645,0,730,2,34,train
21234,21234,Glegoo-Bold.ttf,S,18,SERIF,3,48,552,-14,744,1,44,train
21235,21235,Glegoo-Bold.ttf,T,19,SERIF,3,8,549,0,730,1,17,train
21236,21236,Glegoo-Bold.ttf,U,20,SERIF,3,45,701,-14,730,1,37,train
21237,21237,Glegoo-Bold.ttf,V,21,SERIF,3,18,648,0,730,1,16,train
21238,21238,Glegoo-Bold.ttf,W,22,SERIF,3,19,901,0,730,1,22,train
21239,21239,Glegoo-Bold.ttf,X,23,SERIF,3,17,634,0,730,1,29,train
21240,21240,Glegoo-Bold.ttf,Y,24,SERIF,3,10,595,0,730,1,22,train
21241,21241,Glegoo-Bold.ttf,Z,25,SERIF,3,30,534,0,730,1,17,train
21242,21242,Glegoo-Regular.ttf,A,0,SERIF,3,5,648,0,730,2,17,train
21243,21243,Glegoo-Regular.ttf,B,1,SERIF,3,70,579,0,730,3,26,train
21244,21244,Glegoo-Regular.ttf,C,2,SERIF,3,60,562,-14,744,1,43,train
21245,21245,Glegoo-Regular.ttf,D,3,SERIF,3,70,628,0,730,2,22,train
21246,21246,Glegoo-Regular.ttf,E,4,SERIF,3,70,560,0,730,1,21,train
21247,21247,Glegoo-Regular.ttf,F,5,SERIF,3,70,520,0,730,1,20,train
21248,21248,Glegoo-Regular.ttf,G,6,SERIF,3,60,572,-14,744,1,48,train
21249,21249,Glegoo-Regular.ttf,H,7,SERIF,3,70,682,0,730,1,29,train
21250,21250,Glegoo-Regular.ttf,I,8,SERIF,3,70,282,0,730,1,13,train
21251,21251,Glegoo-Regular.ttf,J,9,SERIF,3,20,426,-14,730,1,27,train
21252,21252,Glegoo-Regular.ttf,K,10,SERIF,3,70,609,0,730,1,30,train
21253,21253,Glegoo-Regular.ttf,L,11,SERIF,3,70,497,0,730,1,15,train
21254,21254,Glegoo-Regular.ttf,M,12,SERIF,3,70,826,0,730,1,26,train
21255,21255,Glegoo-Regular.ttf,N,13,SERIF,3,70,710,0,730,1,21,train
21256,21256,Glegoo-Regular.ttf,O,14,SERIF,3,60,625,-14,744,2,25,train
21257,21257,Glegoo-Regular.ttf,P,15,SERIF,3,70,549,0,730,2,24,train
21258,21258,Glegoo-Regular.ttf,Q,16,SERIF,3,60,615,-192,744,2,27,train
21259,21259,Glegoo-Regular.ttf,R,17,SERIF,3,70,629,0,730,2,33,train
21260,21260,Glegoo-Regular.ttf,S,18,SERIF,3,47,531,-14,744,1,44,train
21261,21261,Glegoo-Regular.ttf,T,19,SERIF,3,10,528,0,730,1,17,train
21262,21262,Glegoo-Regular.ttf,U,20,SERIF,3,55,695,-14,730,1,36,train
21263,21263,Glegoo-Regular.ttf,V,21,SERIF,3,20,627,0,730,1,16,train
21264,21264,Glegoo-Regular.ttf,W,22,SERIF,3,15,874,0,730,1,22,train
21265,21265,Glegoo-Regular.ttf,X,23,SERIF,3,15,616,0,730,1,29,train
21266,21266,Glegoo-Regular.ttf,Y,24,SERIF,3,10,572,0,730,1,22,train
21267,21267,Glegoo-Regular.ttf,Z,25,SERIF,3,30,515,0,730,1,17,train
21268,21268,HeadlandOne-Regular.ttf,A,0,SERIF,3,-4,1551,0,1573,2,37,train
21269,21269,HeadlandOne-Regular.ttf,B,1,SERIF,3,103,1440,-16,1545,3,36,train
21270,21270,HeadlandOne-Regular.ttf,C,2,SERIF,3,137,1542,-15,1545,1,49,train
21271,21271,HeadlandOne-Regular.ttf,D,3,SERIF,3,91,1494,-15,1545,2,23,train
21272,21272,HeadlandOne-Regular.ttf,E,4,SERIF,3,87,1295,0,1546,1,58,train
21273,21273,HeadlandOne-Regular.ttf,F,5,SERIF,3,87,1298,0,1546,1,50,train
21274,21274,HeadlandOne-Regular.ttf,G,6,SERIF,3,112,1621,-16,1545,1,51,train
21275,21275,HeadlandOne-Regular.ttf,H,7,SERIF,3,90,1607,0,1530,1,59,train
21276,21276,HeadlandOne-Regular.ttf,I,8,SERIF,3,114,739,0,1530,1,28,train
21277,21277,HeadlandOne-Regular.ttf,J,9,SERIF,3,74,749,-386,1530,1,31,train
21278,21278,HeadlandOne-Regular.ttf,K,10,SERIF,3,119,1510,0,1530,1,79,train
21279,21279,HeadlandOne-Regular.ttf,L,11,SERIF,3,62,1278,0,1530,1,40,train
21280,21280,HeadlandOne-Regular.ttf,M,12,SERIF,3,79,2158,-17,1530,1,71,train
21281,21281,HeadlandOne-Regular.ttf,N,13,SERIF,3,81,1682,-19,1530,1,56,train
21282,21282,HeadlandOne-Regular.ttf,O,14,SERIF,3,117,1589,-15,1546,2,19,train
21283,21283,HeadlandOne-Regular.ttf,P,15,SERIF,3,94,1321,0,1545,1,48,train
21284,21284,HeadlandOne-Regular.ttf,Q,16,SERIF,3,143,1625,-401,1548,2,36,train
21285,21285,HeadlandOne-Regular.ttf,R,17,SERIF,3,112,1513,0,1545,2,52,train
21286,21286,HeadlandOne-Regular.ttf,S,18,SERIF,3,169,1239,-16,1545,1,68,train
21287,21287,HeadlandOne-Regular.ttf,T,19,SERIF,3,65,1446,0,1530,1,41,train
21288,21288,HeadlandOne-Regular.ttf,U,20,SERIF,3,36,1514,-15,1530,1,47,train
21289,21289,HeadlandOne-Regular.ttf,V,21,SERIF,3,-57,1443,-16,1530,1,39,train
21290,21290,HeadlandOne-Regular.ttf,W,22,SERIF,3,-9,2311,-16,1530,1,62,train
21291,21291,HeadlandOne-Regular.ttf,X,23,SERIF,3,29,1527,0,1530,1,67,train
21292,21292,HeadlandOne-Regular.ttf,Y,24,SERIF,3,-56,1433,0,1530,1,54,train
21293,21293,HeadlandOne-Regular.ttf,Z,25,SERIF,3,101,1284,0,1537,1,28,train
21294,21294,Gruppo-Regular.ttf,A,0,DISPLAY,2,59,1289,-10,1114,2,29,train
21295,21295,Gruppo-Regular.ttf,B,1,DISPLAY,2,160,1278,0,1114,3,35,train
21296,21296,Gruppo-Regular.ttf,C,2,DISPLAY,2,123,1404,-21,1135,1,49,train
21297,21297,Gruppo-Regular.ttf,D,3,DISPLAY,2,160,1547,0,1114,2,24,train
21298,21298,Gruppo-Regular.ttf,E,4,DISPLAY,2,161,1187,0,1114,1,46,train
21299,21299,Gruppo-Regular.ttf,F,5,DISPLAY,2,161,1239,0,1114,1,35,train
21300,21300,Gruppo-Regular.ttf,G,6,DISPLAY,2,123,1509,-21,1135,1,61,train
21301,21301,Gruppo-Regular.ttf,H,7,DISPLAY,2,159,1214,0,1114,1,49,train
21302,21302,Gruppo-Regular.ttf,I,8,DISPLAY,2,43,987,0,1114,1,49,train
21303,21303,Gruppo-Regular.ttf,J,9,DISPLAY,2,3,898,-20,1114,1,39,train
21304,21304,Gruppo-Regular.ttf,K,10,DISPLAY,2,160,1120,0,1114,1,36,train
21305,21305,Gruppo-Regular.ttf,L,11,DISPLAY,2,160,1145,0,1114,1,22,train
21306,21306,Gruppo-Regular.ttf,M,12,DISPLAY,2,159,1609,0,1114,1,37,train
21307,21307,Gruppo-Regular.ttf,N,13,DISPLAY,2,160,1367,0,1114,1,30,train
21308,21308,Gruppo-Regular.ttf,O,14,DISPLAY,2,123,1592,-21,1135,2,21,train
21309,21309,Gruppo-Regular.ttf,P,15,DISPLAY,2,160,1154,0,1114,2,30,train
21310,21310,Gruppo-Regular.ttf,Q,16,DISPLAY,2,123,1592,-209,1135,2,34,train
21311,21311,Gruppo-Regular.ttf,R,17,DISPLAY,2,161,1141,0,1114,2,43,train
21312,21312,Gruppo-Regular.ttf,S,18,DISPLAY,2,110,1427,-20,1135,1,83,train
21313,21313,Gruppo-Regular.ttf,T,19,DISPLAY,2,18,1325,0,1114,1,30,train
21314,21314,Gruppo-Regular.ttf,U,20,DISPLAY,2,141,1445,-21,1114,1,41,train
21315,21315,Gruppo-Regular.ttf,V,21,DISPLAY,2,58,1369,0,1113,1,28,train
21316,21316,Gruppo-Regular.ttf,W,22,DISPLAY,2,101,1690,0,1114,1,45,train
21317,21317,Gruppo-Regular.ttf,X,23,DISPLAY,2,133,1300,0,1113,1,40,train
21318,21318,Gruppo-Regular.ttf,Y,24,DISPLAY,2,50,1115,0,1114,1,29,train
21319,21319,Gruppo-Regular.ttf,Z,25,DISPLAY,2,47,1290,0,1114,1,31,train
21320,21320,Combo-Regular.ttf,A,0,DISPLAY,2,60,484,0,685,2,20,train
21321,21321,Combo-Regular.ttf,B,1,DISPLAY,2,80,457,-15,685,3,20,train
21322,21322,Combo-Regular.ttf,C,2,DISPLAY,2,60,463,-15,685,1,41,train
21323,21323,Combo-Regular.ttf,D,3,DISPLAY,2,80,467,0,685,2,13,train
21324,21324,Combo-Regular.ttf,E,4,DISPLAY,2,60,463,-15,685,1,47,train
21325,21325,Combo-Regular.ttf,F,5,DISPLAY,2,80,383,0,670,1,11,train
21326,21326,Combo-Regular.ttf,G,6,DISPLAY,2,60,480,-15,685,1,45,train
21327,21327,Combo-Regular.ttf,H,7,DISPLAY,2,80,489,0,670,1,13,train
21328,21328,Combo-Regular.ttf,I,8,DISPLAY,2,80,168,0,670,1,5,train
21329,21329,Combo-Regular.ttf,J,9,DISPLAY,2,10,346,-15,670,1,37,train
21330,21330,Combo-Regular.ttf,K,10,DISPLAY,2,80,441,0,670,1,27,train
21331,21331,Combo-Regular.ttf,L,11,DISPLAY,2,80,373,0,670,1,7,train
21332,21332,Combo-Regular.ttf,M,12,DISPLAY,2,80,784,0,685,1,63,train
21333,21333,Combo-Regular.ttf,N,13,DISPLAY,2,80,511,0,685,1,33,train
21334,21334,Combo-Regular.ttf,O,14,DISPLAY,2,60,484,-15,685,2,21,train
21335,21335,Combo-Regular.ttf,P,15,DISPLAY,2,80,442,0,685,2,14,train
21336,21336,Combo-Regular.ttf,Q,16,DISPLAY,2,60,493,-124,685,2,51,train
21337,21337,Combo-Regular.ttf,R,17,DISPLAY,2,80,442,0,685,2,24,train
21338,21338,Combo-Regular.ttf,S,18,DISPLAY,2,44,458,-15,685,1,55,train
21339,21339,Combo-Regular.ttf,T,19,DISPLAY,2,10,423,0,670,1,9,train
21340,21340,Combo-Regular.ttf,U,20,DISPLAY,2,60,488,-15,670,1,39,train
21341,21341,Combo-Regular.ttf,V,21,DISPLAY,2,68,492,-15,670,1,25,train
21342,21342,Combo-Regular.ttf,W,22,DISPLAY,2,67,764,-15,670,1,44,train
21343,21343,Combo-Regular.ttf,X,23,DISPLAY,2,94,492,0,670,1,41,train
21344,21344,Combo-Regular.ttf,Y,24,DISPLAY,2,50,442,0,670,1,26,train
21345,21345,Combo-Regular.ttf,Z,25,DISPLAY,2,25,423,0,670,1,18,train
21346,21346,Alef-Bold.ttf,A,0,SANS_SERIF,0,42,1408,0,1438,2,9,train
21347,21347,Alef-Bold.ttf,B,1,SANS_SERIF,0,183,1254,0,1438,3,25,train
21348,21348,Alef-Bold.ttf,C,2,SANS_SERIF,0,115,1207,-24,1460,1,37,train
21349,21349,Alef-Bold.ttf,D,3,SANS_SERIF,0,181,1320,0,1438,2,20,train
21350,21350,Alef-Bold.ttf,E,4,SANS_SERIF,0,182,1063,0,1438,1,13,train
21351,21351,Alef-Bold.ttf,F,5,SANS_SERIF,0,182,1042,0,1438,1,11,train
21352,21352,Alef-Bold.ttf,G,6,SANS_SERIF,0,115,1303,-24,1463,1,43,train
21353,21353,Alef-Bold.ttf,H,7,SANS_SERIF,0,182,1376,0,1438,1,13,train
21354,21354,Alef-Bold.ttf,I,8,SANS_SERIF,0,204,483,0,1438,1,5,train
21355,21355,Alef-Bold.ttf,J,9,SANS_SERIF,0,124,625,-273,1438,1,19,train
21356,21356,Alef-Bold.ttf,K,10,SANS_SERIF,0,184,1270,0,1460,1,12,train
21357,21357,Alef-Bold.ttf,L,11,SANS_SERIF,0,196,1036,0,1438,1,7,train
21358,21358,Alef-Bold.ttf,M,12,SANS_SERIF,0,73,1795,-5,1438,1,16,train
21359,21359,Alef-Bold.ttf,N,13,SANS_SERIF,0,179,1396,0,1438,1,11,train
21360,21360,Alef-Bold.ttf,O,14,SANS_SERIF,0,120,1422,-24,1460,2,21,train
21361,21361,Alef-Bold.ttf,P,15,SANS_SERIF,0,181,1182,0,1438,2,18,train
21362,21362,Alef-Bold.ttf,Q,16,SANS_SERIF,0,120,1422,-359,1460,2,38,train
21363,21363,Alef-Bold.ttf,R,17,SANS_SERIF,0,181,1268,0,1438,2,34,train
21364,21364,Alef-Bold.ttf,S,18,SANS_SERIF,0,102,1171,-24,1463,1,63,train
21365,21365,Alef-Bold.ttf,T,19,SANS_SERIF,0,90,1213,0,1438,1,9,train
21366,21366,Alef-Bold.ttf,U,20,SANS_SERIF,0,166,1366,-23,1438,1,27,train
21367,21367,Alef-Bold.ttf,V,21,SANS_SERIF,0,113,1395,-2,1438,1,8,train
21368,21368,Alef-Bold.ttf,W,22,SANS_SERIF,0,73,1795,0,1437,1,16,train
21369,21369,Alef-Bold.ttf,X,23,SANS_SERIF,0,91,1384,-24,1463,1,13,train
21370,21370,Alef-Bold.ttf,Y,24,SANS_SERIF,0,65,1335,0,1438,1,10,train
21371,21371,Alef-Bold.ttf,Z,25,SANS_SERIF,0,147,1143,0,1438,1,11,train
21372,21372,Alef-Regular.ttf,A,0,SANS_SERIF,0,20,1349,0,1438,2,9,train
21373,21373,Alef-Regular.ttf,B,1,SANS_SERIF,0,178,1203,0,1438,3,25,train
21374,21374,Alef-Regular.ttf,C,2,SANS_SERIF,0,115,1157,-24,1460,1,33,train
21375,21375,Alef-Regular.ttf,D,3,SANS_SERIF,0,182,1272,0,1438,2,22,train
21376,21376,Alef-Regular.ttf,E,4,SANS_SERIF,0,182,1003,0,1438,1,13,train
21377,21377,Alef-Regular.ttf,F,5,SANS_SERIF,0,182,980,0,1438,1,11,train
21378,21378,Alef-Regular.ttf,G,6,SANS_SERIF,0,117,1257,-24,1460,1,39,train
21379,21379,Alef-Regular.ttf,H,7,SANS_SERIF,0,182,1330,0,1438,1,13,train
21380,21380,Alef-Regular.ttf,I,8,SANS_SERIF,0,204,392,0,1438,1,5,train
21381,21381,Alef-Regular.ttf,J,9,SANS_SERIF,0,124,545,-227,1438,1,16,train
21382,21382,Alef-Regular.ttf,K,10,SANS_SERIF,0,184,1189,0,1460,1,12,train
21383,21383,Alef-Regular.ttf,L,11,SANS_SERIF,0,195,972,0,1438,1,7,train
21384,21384,Alef-Regular.ttf,M,12,SANS_SERIF,0,95,1799,0,1437,1,16,train
21385,21385,Alef-Regular.ttf,N,13,SANS_SERIF,0,178,1351,-10,1438,1,11,train
21386,21386,Alef-Regular.ttf,O,14,SANS_SERIF,0,110,1372,-24,1460,2,15,train
21387,21387,Alef-Regular.ttf,P,15,SANS_SERIF,0,185,1106,0,1438,2,18,train
21388,21388,Alef-Regular.ttf,Q,16,SANS_SERIF,0,117,1379,-329,1460,2,34,train
21389,21389,Alef-Regular.ttf,R,17,SANS_SERIF,0,185,1220,0,1438,2,34,train
21390,21390,Alef-Regular.ttf,S,18,SANS_SERIF,0,115,1086,-24,1460,1,60,train
21391,21391,Alef-Regular.ttf,T,19,SANS_SERIF,0,80,1157,0,1438,1,9,train
21392,21392,Alef-Regular.ttf,U,20,SANS_SERIF,0,170,1316,-24,1438,1,23,train
21393,21393,Alef-Regular.ttf,V,21,SANS_SERIF,0,113,1355,-2,1438,1,8,train
21394,21394,Alef-Regular.ttf,W,22,SANS_SERIF,0,73,1777,0,1437,1,16,train
21395,21395,Alef-Regular.ttf,X,23,SANS_SERIF,0,110,1305,-23,1463,1,13,train
21396,21396,Alef-Regular.ttf,Y,24,SANS_SERIF,0,65,1292,0,1438,1,10,train
21397,21397,Alef-Regular.ttf,Z,25,SANS_SERIF,0,147,1087,0,1438,1,11,train
21398,21398,Aladin-Regular.ttf,A,0,HANDWRITING,1,3,579,-23,730,2,49,train
21399,21399,Aladin-Regular.ttf,B,1,HANDWRITING,1,23,512,-23,716,2,42,train
21400,21400,Aladin-Regular.ttf,C,2,HANDWRITING,1,27,487,-45,715,1,55,train
21401,21401,Aladin-Regular.ttf,D,3,HANDWRITING,1,31,515,-12,715,2,29,train
21402,21402,Aladin-Regular.ttf,E,4,HANDWRITING,1,-16,464,-14,718,1,51,train
21403,21403,Aladin-Regular.ttf,F,5,HANDWRITING,1,3,430,-25,710,1,53,train
21404,21404,Aladin-Regular.ttf,G,6,HANDWRITING,1,27,513,-18,717,1,61,train
21405,21405,Aladin-Regular.ttf,H,7,HANDWRITING,1,15,522,-18,716,1,68,train
21406,21406,Aladin-Regular.ttf,I,8,HANDWRITING,1,40,205,-18,713,1,24,train
21407,21407,Aladin-Regular.ttf,J,9,HANDWRITING,1,-22,208,-145,713,1,27,train
21408,21408,Aladin-Regular.ttf,K,10,HANDWRITING,1,23,523,-18,716,1,72,train
21409,21409,Aladin-Regular.ttf,L,11,HANDWRITING,1,17,439,-7,724,1,45,train
21410,21410,Aladin-Regular.ttf,M,12,HANDWRITING,1,25,675,-10,724,1,74,train
21411,21411,Aladin-Regular.ttf,N,13,HANDWRITING,1,30,502,-20,719,1,66,train
21412,21412,Aladin-Regular.ttf,O,14,HANDWRITING,1,20,542,-17,716,2,31,train
21413,21413,Aladin-Regular.ttf,P,15,HANDWRITING,1,26,501,-18,717,1,51,train
21414,21414,Aladin-Regular.ttf,Q,16,HANDWRITING,1,18,543,-59,716,2,41,train
21415,21415,Aladin-Regular.ttf,R,17,HANDWRITING,1,29,541,-20,716,1,79,train
21416,21416,Aladin-Regular.ttf,S,18,HANDWRITING,1,13,494,-21,721,1,66,train
21417,21417,Aladin-Regular.ttf,T,19,HANDWRITING,1,-24,405,-20,731,1,42,train
21418,21418,Aladin-Regular.ttf,U,20,HANDWRITING,1,29,519,-19,715,1,69,train
21419,21419,Aladin-Regular.ttf,V,21,HANDWRITING,1,-24,538,-27,722,1,41,train
21420,21420,Aladin-Regular.ttf,W,22,HANDWRITING,1,-24,843,-27,722,1,86,train
21421,21421,Aladin-Regular.ttf,X,23,HANDWRITING,1,-9,596,-19,719,1,65,train
21422,21422,Aladin-Regular.ttf,Y,24,HANDWRITING,1,-25,566,-25,720,1,46,train
21423,21423,Aladin-Regular.ttf,Z,25,HANDWRITING,1,-2,515,-8,708,1,63,train
21424,21424,MrBedfort-Regular.ttf,A,0,HANDWRITING,1,3,816,-40,790,1,75,train
21425,21425,MrBedfort-Regular.ttf,B,1,HANDWRITING,1,-80,1008,-86,846,1,87,train
21426,21426,MrBedfort-Regular.ttf,C,2,HANDWRITING,1,-10,642,-63,810,1,43,train
21427,21427,MrBedfort-Regular.ttf,D,3,HANDWRITING,1,-105,824,-169,835,3,40,train
21428,21428,MrBedfort-Regular.ttf,E,4,HANDWRITING,1,-71,609,-39,919,1,59,train
21429,21429,MrBedfort-Regular.ttf,F,5,HANDWRITING,1,-229,706,-218,877,2,72,train
21430,21430,MrBedfort-Regular.ttf,G,6,HANDWRITING,1,0,841,-367,808,1,69,train
21431,21431,MrBedfort-Regular.ttf,H,7,HANDWRITING,1,-150,760,-38,819,3,56,train
21432,21432,MrBedfort-Regular.ttf,I,8,HANDWRITING,1,-96,453,-42,788,2,36,train
21433,21433,MrBedfort-Regular.ttf,J,9,HANDWRITING,1,-103,471,-535,774,2,26,train
21434,21434,MrBedfort-Regular.ttf,K,10,HANDWRITING,1,-96,786,-64,801,1,64,train
21435,21435,MrBedfort-Regular.ttf,L,11,HANDWRITING,1,-148,821,-125,836,3,50,train
21436,21436,MrBedfort-Regular.ttf,M,12,HANDWRITING,1,-141,1037,-46,747,1,81,train
21437,21437,MrBedfort-Regular.ttf,N,13,HANDWRITING,1,-106,727,-45,737,1,42,train
21438,21438,MrBedfort-Regular.ttf,O,14,HANDWRITING,1,-8,737,-43,770,1,42,train
21439,21439,MrBedfort-Regular.ttf,P,15,HANDWRITING,1,-109,809,-62,875,2,38,train
21440,21440,MrBedfort-Regular.ttf,Q,16,HANDWRITING,1,1,996,-503,807,2,99,train
21441,21441,MrBedfort-Regular.ttf,R,17,HANDWRITING,1,-100,1207,-82,874,2,44,train
21442,21442,MrBedfort-Regular.ttf,S,18,HANDWRITING,1,-79,549,-51,819,2,47,train
21443,21443,MrBedfort-Regular.ttf,T,19,HANDWRITING,1,-441,421,-238,857,2,49,train
21444,21444,MrBedfort-Regular.ttf,U,20,HANDWRITING,1,-71,763,-43,773,1,53,train
21445,21445,MrBedfort-Regular.ttf,V,21,HANDWRITING,1,-87,516,-32,731,1,46,train
21446,21446,MrBedfort-Regular.ttf,W,22,HANDWRITING,1,-114,812,-109,786,1,76,train
21447,21447,MrBedfort-Regular.ttf,X,23,HANDWRITING,1,-51,690,-54,757,1,44,train
21448,21448,MrBedfort-Regular.ttf,Y,24,HANDWRITING,1,-61,881,-403,769,1,58,train
21449,21449,MrBedfort-Regular.ttf,Z,25,HANDWRITING,1,-56,854,-602,772,2,65,train
21450,21450,HindMadurai-SemiBold.ttf,A,0,SANS_SERIF,0,28,647,0,674,2,10,train
21451,21451,HindMadurai-SemiBold.ttf,B,1,SANS_SERIF,0,70,554,0,674,3,16,train
21452,21452,HindMadurai-SemiBold.ttf,C,2,SANS_SERIF,0,43,562,-8,683,1,21,train
21453,21453,HindMadurai-SemiBold.ttf,D,3,SANS_SERIF,0,70,633,0,674,2,10,train
21454,21454,HindMadurai-SemiBold.ttf,E,4,SANS_SERIF,0,70,472,0,674,1,13,train
21455,21455,HindMadurai-SemiBold.ttf,F,5,SANS_SERIF,0,70,465,0,674,1,11,train
21456,21456,HindMadurai-SemiBold.ttf,G,6,SANS_SERIF,0,43,630,-8,686,1,29,train
21457,21457,HindMadurai-SemiBold.ttf,H,7,SANS_SERIF,0,70,600,0,674,1,13,train
21458,21458,HindMadurai-SemiBold.ttf,I,8,SANS_SERIF,0,78,204,0,674,1,5,train
21459,21459,HindMadurai-SemiBold.ttf,J,9,SANS_SERIF,0,30,313,-1,673,1,14,train
21460,21460,HindMadurai-SemiBold.ttf,K,10,SANS_SERIF,0,70,607,0,674,2,7,train
21461,21461,HindMadurai-SemiBold.ttf,L,11,SANS_SERIF,0,70,459,0,674,1,7,train
21462,21462,HindMadurai-SemiBold.ttf,M,12,SANS_SERIF,0,58,822,0,674,1,26,train
21463,21463,HindMadurai-SemiBold.ttf,N,13,SANS_SERIF,0,70,619,0,674,1,23,train
21464,21464,HindMadurai-SemiBold.ttf,O,14,SANS_SERIF,0,43,680,-7,686,2,12,train
21465,21465,HindMadurai-SemiBold.ttf,P,15,SANS_SERIF,0,70,532,0,674,2,12,train
21466,21466,HindMadurai-SemiBold.ttf,Q,16,SANS_SERIF,0,43,717,-147,686,2,17,train
21467,21467,HindMadurai-SemiBold.ttf,R,17,SANS_SERIF,0,70,569,0,674,2,15,train
21468,21468,HindMadurai-SemiBold.ttf,S,18,SANS_SERIF,0,49,477,-8,679,1,42,train
21469,21469,HindMadurai-SemiBold.ttf,T,19,SANS_SERIF,0,26,495,0,674,1,9,train
21470,21470,HindMadurai-SemiBold.ttf,U,20,SANS_SERIF,0,66,593,-9,674,1,18,train
21471,21471,HindMadurai-SemiBold.ttf,V,21,SANS_SERIF,0,25,625,0,674,1,14,train
21472,21472,HindMadurai-SemiBold.ttf,W,22,SANS_SERIF,0,25,933,0,674,1,29,train
21473,21473,HindMadurai-SemiBold.ttf,X,23,SANS_SERIF,0,32,613,0,674,1,13,train
21474,21474,HindMadurai-SemiBold.ttf,Y,24,SANS_SERIF,0,18,606,0,674,1,16,train
21475,21475,HindMadurai-SemiBold.ttf,Z,25,SANS_SERIF,0,57,544,0,674,1,11,train
21476,21476,HindMadurai-Medium.ttf,A,0,SANS_SERIF,0,31,629,0,674,2,10,train
21477,21477,HindMadurai-Medium.ttf,B,1,SANS_SERIF,0,73,540,0,674,3,16,train
21478,21478,HindMadurai-Medium.ttf,C,2,SANS_SERIF,0,46,561,-8,683,1,24,train
21479,21479,HindMadurai-Medium.ttf,D,3,SANS_SERIF,0,73,625,0,674,2,10,train
21480,21480,HindMadurai-Medium.ttf,E,4,SANS_SERIF,0,73,462,0,674,1,13,train
21481,21481,HindMadurai-Medium.ttf,F,5,SANS_SERIF,0,73,455,0,674,1,11,train
21482,21482,HindMadurai-Medium.ttf,G,6,SANS_SERIF,0,46,615,-8,686,1,29,train
21483,21483,HindMadurai-Medium.ttf,H,7,SANS_SERIF,0,73,582,0,674,1,13,train
21484,21484,HindMadurai-Medium.ttf,I,8,SANS_SERIF,0,81,183,0,674,1,5,train
21485,21485,HindMadurai-Medium.ttf,J,9,SANS_SERIF,0,30,297,0,674,1,14,train
21486,21486,HindMadurai-Medium.ttf,K,10,SANS_SERIF,0,73,574,0,674,2,7,train
21487,21487,HindMadurai-Medium.ttf,L,11,SANS_SERIF,0,73,452,0,674,1,7,train
21488,21488,HindMadurai-Medium.ttf,M,12,SANS_SERIF,0,64,804,0,674,1,26,train
21489,21489,HindMadurai-Medium.ttf,N,13,SANS_SERIF,0,73,607,0,674,1,23,train
21490,21490,HindMadurai-Medium.ttf,O,14,SANS_SERIF,0,46,665,-8,687,2,12,train
21491,21491,HindMadurai-Medium.ttf,P,15,SANS_SERIF,0,73,518,0,674,2,11,train
21492,21492,HindMadurai-Medium.ttf,Q,16,SANS_SERIF,0,46,699,-144,687,2,18,train
21493,21493,HindMadurai-Medium.ttf,R,17,SANS_SERIF,0,73,546,0,674,2,15,train
21494,21494,HindMadurai-Medium.ttf,S,18,SANS_SERIF,0,58,472,-7,679,1,42,train
21495,21495,HindMadurai-Medium.ttf,T,19,SANS_SERIF,0,22,478,0,674,1,9,train
21496,21496,HindMadurai-Medium.ttf,U,20,SANS_SERIF,0,71,581,-9,674,1,18,train
21497,21497,HindMadurai-Medium.ttf,V,21,SANS_SERIF,0,31,613,0,674,1,14,train
21498,21498,HindMadurai-Medium.ttf,W,22,SANS_SERIF,0,31,917,0,674,1,23,train
21499,21499,HindMadurai-Medium.ttf,X,23,SANS_SERIF,0,35,592,0,674,1,13,train
21500,21500,HindMadurai-Medium.ttf,Y,24,SANS_SERIF,0,23,585,0,674,1,16,train
21501,21501,HindMadurai-Medium.ttf,Z,25,SANS_SERIF,0,54,530,0,674,1,11,train
21502,21502,HindMadurai-Bold.ttf,A,0,SANS_SERIF,0,23,667,0,674,2,10,train
21503,21503,HindMadurai-Bold.ttf,B,1,SANS_SERIF,0,65,570,0,674,3,15,train
21504,21504,HindMadurai-Bold.ttf,C,2,SANS_SERIF,0,40,563,-8,683,1,23,train
21505,21505,HindMadurai-Bold.ttf,D,3,SANS_SERIF,0,65,643,0,674,2,10,train
21506,21506,HindMadurai-Bold.ttf,E,4,SANS_SERIF,0,65,484,0,674,1,13,train
21507,21507,HindMadurai-Bold.ttf,F,5,SANS_SERIF,0,65,476,0,674,1,11,train
21508,21508,HindMadurai-Bold.ttf,G,6,SANS_SERIF,0,40,646,-8,686,1,27,train
21509,21509,HindMadurai-Bold.ttf,H,7,SANS_SERIF,0,65,621,0,674,1,13,train
21510,21510,HindMadurai-Bold.ttf,I,8,SANS_SERIF,0,75,229,0,674,1,5,train
